,track_id,title,artist,genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
179,6389,Kwala Ulala Huez,The Sounds of Taraab,International,0.9424325424,0.5607709945,0.4591299116,0.0090756935,0.7786453889,0.1284266563,118.159,0.8384104393
180,6390,track 5,Kavala Brass Band,International,0.993397693,0.3828426433,0.5646818131,0.9296315046,0.8819145559,0.0856295028,208.921,0.9619332295
181,6393,Rumor,Zikrayat,International,0.950920247,0.5083155227,0.9225539467,0.7951036955,0.9605194782,0.1532995986,137.06,0.2208457849
182,6406,The Hungry Stones,MV + EE,Folk,0.9521263681,0.2483858817,0.0900647964,0.9644588527,0.1110981033,0.0379966965,83.959,0.1358732303
183,6407,Huna Cosm,MV + EE,Folk,0.9649649933,0.1523334111,0.0286660985,0.9198376082,0.1196915768,0.043780074,174.607,0.0420093167
184,6459,Ma Alli Wu Ultillu,Zikrayat,International,0.9897427415,0.473918027,0.441824699,0.301111358,0.1917708301,0.1248443603,106.747,0.4855686061
185,6461,Florida Rain,Matt Bauer,Folk,0.9762509416,0.2201777071,0.2530424984,0.1830443842,0.1209887734,0.0317821544,164.076,0.3457580863
186,6463,Are You the One?,Matt Bauer,Folk,0.9035223472,0.5214370825,0.3331048586,0.4445221195,0.1434441245,0.0310932316,84.769,0.1401283794
187,6467,As She Came Out of  the Water,Matt Bauer,Folk,0.9742651393,0.5099784023,0.0149764144,0.1785187328,0.1106296646,0.0307496866,73.934,0.1766639211
188,6469,Derya'da Deryaliklar,Orkestra Keyif,International,0.9870761815,0.4384941379,0.3032102633,0.8645399041,0.1497743742,0.0707950893,185.719,0.8310125528
189,6517,Stars,Sakura Madams,Rock,0.5140092503,0.5543395875,0.0793176237,0.9131409903,0.1067239105,0.0397560449,106.707,0.5350775049
190,6519,Somebody To Love,Sakura Madams,Rock,0.7329562243,0.6488638039,0.1936855637,0.8323470513,0.0791953543,0.0440725859,105.207,0.6642223726
191,6603,The Woods,Height With Friends,Hip-Hop,0.9689930322,0.842626891,0.6395363065,0.0189836223,0.1441312211,0.2764287482,103.928,0.7474744085
192,6605,Bad Weather,Height With Friends,Hip-Hop,0.9488243944,0.8145396396,0.6835051801,0.0090506541,0.0986090052,0.3289385859,140.178,0.7619929472
193,6606,Smash Your Eyes,Height With Friends,Hip-Hop,0.9136379749,0.6018706207,0.5724688069,0.8817221232,0.0997869185,0.03790696,69.186,0.114862562
194,6607,The World,Height With Friends,Hip-Hop,0.4674290356,0.7016914256,0.3050312959,0.3362340957,0.0998242564,0.0966309564,109.16,0.8608139135
195,6608,Cavalcade Lagoons,Height With Friends,Hip-Hop,0.8286968625,0.6008829686,0.7786265237,0.2914325662,0.1921558226,0.5464125654,70.269,0.7269837212
196,6609,2009,Height With Friends,Hip-Hop,0.6873252305,0.5046296993,0.4142151797,0.003175071,0.0794343785,0.2316780352,172.24,0.819625594
197,6610,Clack Struck Twelve,Height With Friends,Hip-Hop,0.9356340307,0.5466952615,0.5597066642,0.0513674993,0.1168733734,0.3865607082,126.87,0.6661914238
198,6611,Escape Tune,Height With Friends,Hip-Hop,0.6637303113,0.5721092017,0.4437888865,0.7682025784,0.1161438296,0.081974581,85.982,0.4599500795
199,6762,Western States,Matt Bauer,Folk,0.9609139506,0.6015612915,0.2080478804,0.2741551274,0.314303029,0.028136702,82.166,0.3052674823
200,6779,Castle By the Sea,Cath and Phil Tyler,Folk,0.9627115568,0.5700009112,0.0649673646,0.9484848237,0.1279019956,0.0359106623,65.261,0.1759599918
201,6782,Sunshine,Cath and Phil Tyler,Folk,0.9948722927,0.6567057112,0.0678613362,0.889123824,0.1164851704,0.0439923986,85.588,0.6969467268
202,6783,Fisherman's Girl,Cath and Phil Tyler,Folk,0.995591142,0.6442756858,0.1254755322,0.6633108313,0.1027576929,0.0360240403,105.614,0.7827270172
203,6788,Tokugiri Star,Peelander-Z,Rock,0.8904591304,0.2436000372,0.9457193357,0.6866998894,0.1111555628,0.1063916671,119.258,0.0624763798
204,6802,Spanish Civil War Tribute,Watcha Clan,International,0.9767477915,0.6270073832,0.3643004972,0.0251438583,0.102968731,0.3679223331,112.548,0.4834776755
205,6803,Balkan Qoulou,Watcha Clan,International,0.6946463013,0.3973627612,0.2951305567,0.8829103024,0.3597793524,0.033617023,159.928,0.8118769817
206,7011,in sleepy electricity,junior85,Electronic,0.4638174149,0.2173839169,0.2771852067,0.9175237558,0.15683991,0.0375064115,58.945,0.2061910169
207,7481,Seeing You Out,BrokeMC,Hip-Hop,0.8005833127,0.3970755785,0.9238669896,0.0054158053,0.1040368857,0.5045757975,80.074,0.4344889958
208,7482,Seeing Things Intro,BrokeMC,Hip-Hop,0.2769678639,0.7791431666,0.67153867,0.0656576898,0.1280894724,0.4517091096,96.989,0.4651394178
209,7487,The Robot's Heel,BrokeMC,Hip-Hop,0.4060829472,0.6000799578,0.6899029648,0.0004467152,0.4222275835,0.1805731016,87.88,0.5905143488
210,7488,The Discovery,BrokeMC,Hip-Hop,0.658155257,0.6907177468,0.7588296026,2.155e-07,0.607094321,0.2913393226,96.022,0.6698470452
211,7492,In the Dark,BrokeMC,Hip-Hop,0.3883600396,0.8145812963,0.8027638302,1.72096e-05,0.1747303471,0.3184338293,92.967,0.6458740192
212,7495,Soft South Africans,Homosexuals,Rock,0.8222141477,0.3594758285,0.7923692565,0.3561703435,0.3139750271,0.1264879104,157.14,0.5974227527
213,7526,Easy on the Eyes,Monk Turner,Pop,0.7020798369,0.2765738867,0.4357480538,0.0002408769,0.1066935831,0.0420063015,165.208,0.3501167137
214,7527,With You,Monk Turner,Pop,0.5688697406,0.6029751487,0.279904287,0.7887912769,0.1078047239,0.0264316764,161.901,0.4310708205
215,7528,Game,Monk Turner,Pop,0.0280512919,0.5672369808,0.3333057388,0.026182609,0.0867237151,0.0343140587,170.001,0.1971475635
216,7529,Seeking,Monk Turner,Pop,0.0125568984,0.6916074299,0.3240024242,0.8708623846,0.1187154225,0.0423866808,109.983,0.1762306532
217,7872,Saved,Boss Hog,Rock,0.8948266314,0.5635495033,0.5205238316,0.137179835,0.0616347181,0.0573697146,137.41,0.8499116543
218,8208,Rocket USA,Alan Vega & Oneida,Rock,0.2889115944,0.2205253408,0.9168268266,0.8237952202,0.4129018755,0.0456031302,164.112,0.3177402063
219,8256,Sugar In My Coffin,Curtis Eller,Folk,0.9846906955,0.5640806762,0.2862550105,2.087e-07,0.1493626921,0.4439091336,192.372,0.7087070917
220,8259,Always Sugar for the Horses,Curtis Eller,Folk,0.8977233683,0.6730560333,0.2462504659,1.927e-07,0.1138180871,0.5945465857,121.553,0.8513211301
221,8261,Black Diamond,Curtis Eller,Folk,0.9704445507,0.5880398297,0.3980705055,0.0006092172,0.1034597906,0.4447262681,190.081,0.7641573964
222,9512,Eywat Setenafegagn,Getatchew Mekuria &amp; The Ex &amp; Guests,International,0.9008281242,0.3033630492,0.5054784794,0.934591644,0.5358882213,0.0458737724,175.316,0.6927418525
223,9553,Morning Birds,Kristin Hersh,Rock,0.7589878976,0.4674273897,0.5895778366,0.8854654999,0.0972521586,0.0373811291,86.429,0.1597822246
224,9887,All I Ever Wanted,Meg Baird,Folk,0.9797983832,0.3275834636,0.1766176069,0.7865554119,0.6349957915,0.0399536222,122.596,0.3085933622
225,9888,Cross,James Blackshaw,Folk,0.8546450426,0.2881381507,0.1593810264,0.9632385495,0.6566633853,0.0446649341,88.535,0.0375650379
226,10381,Baron in the Trees,Big Blood,Folk,0.9905076702,0.4106349271,0.5480016485,0.9520255767,0.1134202033,0.0442660412,123.05,0.2472969302
227,10382,New Dish Rag,Big Blood,Folk,0.987452077,0.2735549403,0.121284816,0.7091468836,0.2627341433,0.0319646552,74.336,0.2609534217
228,10383,Graceless Lady,Big Blood,Folk,0.9650542841,0.2250764571,0.3475270646,0.8855843637,0.170686104,0.0360284957,99.802,0.088626728
229,10384,Blood Mumble,Big Blood,Folk,0.9540224716,0.3268607695,0.5259957956,0.9204395398,0.1120789516,0.0342843791,83.481,0.2890644118
230,10385,Curee,Big Blood,Folk,0.971012143,0.281675725,0.2235047681,0.9297089141,0.0760236515,0.0333360981,121.427,0.0955867796
231,10386,The Birds &amp; The Herds,Big Blood,Folk,0.9658103617,0.3289288543,0.5172850457,0.8558989355,0.1178975035,0.0375771372,128.103,0.4804809889
232,10388,Night Lighter,Big Blood,Folk,0.9803563806,0.2070634332,0.2837511206,0.8196512406,0.1073807773,0.0381148043,188.687,0.1778893374
233,10389,Terrapin (oh! syd),Big Blood,Folk,0.9760075552,0.2580229654,0.5021692659,0.0441402417,0.6302388284,0.1768819479,73.687,0.2569090583
234,10438,Little Lepers,Big Blood,Folk,0.9922644661,0.1145765019,0.6703123474,0.9046538078,0.8220310248,0.1676233517,61.361,0.2725107911
235,10439,In The Light Of The Moon,Big Blood,Folk,0.9949460409,0.3069087962,0.2579096344,0.9029039907,0.1103924529,0.0364449924,108.876,0.2617932871
236,10440,No Gravity Blues,Big Blood,Folk,0.9957964501,0.1860653128,0.1350474602,0.9665225355,0.1403748437,0.0377665807,90.828,0.2136367676
237,10441,In The Shade,Big Blood,Folk,0.6380331086,0.2882526215,0.3597042188,0.9452624305,0.3939897579,0.0294357615,130.447,0.3430703457
238,10442,Something Brighter Than The News,Big Blood,Folk,0.9950875424,0.1496209972,0.2659489757,0.9673406719,0.3062326347,0.0334859565,91.573,0.0967639758
239,10443,Beast (1 Beast),Big Blood,Folk,0.9001877233,0.4316530132,0.3639454457,0.8201656907,0.1115170431,0.0297169731,85.657,0.0864540467
240,10447,Low Gravity Blues,Big Blood,Folk,0.9834379248,0.2687330054,0.6125653998,0.931080977,0.6741503642,0.048469888,91.026,0.3185003823
241,10458,Highway,Uke of Spaces Corners,Folk,0.9921478493,0.2663569659,0.1966597044,0.9467614778,0.1147239728,0.0308831389,63.359,0.1007212691
242,10480,Adversaries &amp; Enemies,Big Blood,Folk,0.9690853215,0.4027684165,0.3961667033,0.9657886144,0.1226032699,0.0361931375,111.656,0.2886263726
243,10481,Spit Shine,Big Blood,Folk,0.6974134475,0.3973095628,0.6062074135,0.9063916326,0.0644841931,0.0428703881,136.329,0.6512680953
244,10485,Song For Baltimore,Big Blood,Folk,0.9949975931,0.0824027889,0.1919980036,0.9693626128,0.082449939,0.0380604924,80.413,0.3419671175
245,10678,Glory Daze,Big Blood,Folk,0.9949434049,0.2510611152,0.2570437366,0.9488665653,0.1288276453,0.0339205614,106.793,0.2016570435
246,10679,The Rise Of Quinnisa Rose,Big Blood,Folk,0.9897106317,0.2559332296,0.4415475632,0.9481724069,0.3369837895,0.0381903427,172.002,0.1717236177
247,10682,She Said Nothing,Big Blood,Folk,0.9954412159,0.4099898253,0.368178655,0.9381729491,0.1102440794,0.0371682226,73.445,0.2695074496
248,10684,Don't Trust The Ruin,Big Blood,Folk,0.9898184358,0.1666254097,0.4536138063,0.7185832996,0.1386892905,0.0453334238,122.967,0.1449158323
249,10693,6.6.05,BOPD,Hip-Hop,0.0113966622,0.8370633662,0.3627917668,0.9012160893,0.0893380299,0.3093130508,166.007,0.7262405016
250,10694,aint no thing,BOPD,Hip-Hop,0.0045801049,0.7469852781,0.1299341829,0.9443091056,0.1108930437,0.1627906351,91.99,0.1758973984
251,10697,1.26 beat1,BOPD,Hip-Hop,0.3831923611,0.8612592298,0.3570233789,0.8712107824,0.1102024902,0.5234949758,93.966,0.442031867
252,10698,2.12.05 elevator,BOPD,Hip-Hop,0.0475317496,0.7149279185,0.5372199815,0.8796473286,0.0862128316,0.0558493713,100.03,0.7051856482
253,10805,Super Nude,Lesbian Afternoon,Pop,0.8191926747,0.3792198923,0.7833269837,0.3085722826,0.0976943852,0.0944033373,147.719,0.6681750517
254,10806,Glowing Pavements,Lesbian Afternoon,Pop,0.6514095469,0.5946546366,0.7370601687,0.9154131712,0.0738157588,0.0635379719,46.701,0.5066276499
255,10807,Three Owls Teahaus,Lesbian Afternoon,Pop,0.8684719333,0.3474884671,0.9695950235,0.8765340745,0.1714407131,0.099643695,108.94,0.0493143657
256,10808,Wind Up The Hypnotist,Lesbian Afternoon,Pop,0.5876263249,0.8605446563,0.8300191415,0.2163636102,0.0854665929,0.052303969,129.482,0.7344444078
257,10809,Pass That Joint,Lesbian Afternoon,Pop,0.5568763747,0.4448102921,0.7515833642,0.015213775,0.3579791025,0.0938199553,135.543,0.4652830591
258,10810,Under The Sunset,Lesbian Afternoon,Pop,0.9861020439,0.4427238375,0.4615396327,0.9210362165,0.2487624896,0.0447908439,112.676,0.1875057668
259,10992,The Grove Is Hotter Than An Ocean's Oven,Big Blood,Folk,0.9572203885,0.3566067769,0.3855447876,0.9388602556,0.1634661677,0.0331081124,103.231,0.1611852015
260,11059,Vitamin C,Big Blood,Folk,0.8877128253,0.53446476,0.2550275061,0.956727202,0.1043268365,0.0295093219,77.002,0.2621538169
261,11198,Together We Will Wait,Black Band Coal Company,Pop,0.1226067417,0.2767985816,0.3917388866,0.7871353011,0.0689236378,0.0304146325,149.277,0.7645884353
262,11199,Love Is An Eternal Lie,The Sleeping Tree,Pop,0.8671212764,0.3236819748,0.1099750359,9.334e-07,0.1017368058,0.0358746606,89.487,0.4366125188
263,11200,Berlin Lights (Finistere),March Rosetta,Pop,0.8485323367,0.5686318521,0.1328171518,0.0463750894,0.0877867026,0.0527351772,208.463,0.5698886011
264,11204,Steppin' In,Audible Intelligence,Hip-Hop,0.5779781161,0.5580365255,0.4547694868,0.00347398,0.0872405722,0.2947728199,96.154,0.7534478634
265,11262,Wataridori 2,Cornelius,Electronic,0.0039015524,0.645387768,0.5637149693,0.9106505456,0.1676393871,0.0358954226,135.073,0.514512044
266,11268,Fake French,Le Tigre,Rock,0.3521851814,0.8131082805,0.7011092543,0.8898951661,0.2496162024,0.0333564748,89.996,0.8750540417
267,11298,Now Get Busy,Beastie Boys,Hip-Hop,0.6898574078,0.8699598632,0.7773638002,0.4101930814,0.0847642667,0.1759561492,112.99,0.8584214819
268,11306,Inspiration,Abunai!,Rock,0.011203334,0.2495438471,0.6169119867,0.2494517299,0.1540724918,0.031710946,129.967,0.2371179599
269,11503,All Operations,Big Blood,Folk,0.979069357,0.3232259204,0.1343984005,0.9585962902,0.1369803396,0.0336867444,94.064,0.1911028609
270,11504,A Friendly Noose,Big Blood,Folk,0.9303100566,0.1481194726,0.2151576584,0.9241191336,0.1802426674,0.0276806771,71.267,0.1860639615
271,11508,Under The Concourse,Big Blood,Folk,0.8379109333,0.399999902,0.4231455719,0.9243543638,0.1154043546,0.0335726205,131.077,0.1606628196
272,11763,"Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}",6th Sense,Hip-Hop,0.2990053418,0.7492140863,0.4491186785,0.8819347385,0.1615285512,0.0744406336,93.054,0.3497487783
273,11765,Just Fine Instrumental     {Wildabeast},6th Sense,Hip-Hop,0.3136142695,0.773744232,0.4109383911,0.915595872,0.1365524363,0.1260409525,92.01,0.7899841459
274,11766,Beyon My Instrumental     {6th Sense},6th Sense,Hip-Hop,0.2900492659,0.7558226754,0.4252675721,0.000657471,0.4113640602,0.1254787383,164.707,0.7529734608
275,11767,Let's Do It Instrumental     {6th Sense},6th Sense,Hip-Hop,0.0005051705,0.7940143924,0.8758459829,0.9344631698,0.1255070766,0.0646276016,93.989,0.6538966483
276,11768,The Itis Instrumental     {Black ELement},6th Sense,Hip-Hop,0.0592507866,0.8379157001,0.4375906842,0.929023703,0.1073408477,0.0672470475,92.02,0.4095109885
277,11769,Fallen Shadows Instrumental     {Viva La Hova},6th Sense,Hip-Hop,0.0004477218,0.4903770944,0.4379300517,0.8596183853,0.1456909708,0.0491510218,183.753,0.3233512502
278,11770,Future Music Instrumental     {6th Sense},6th Sense,Hip-Hop,0.0082299922,0.5898199431,0.3164909691,0.5704430913,0.4488086164,0.0402172735,90.651,0.4790991509
279,11771,D'Evils 2008 Instrumental     {Talib Kweli},6th Sense,Hip-Hop,0.0025824931,0.7125209743,0.4311836902,0.0227228427,0.1840159107,0.0415898413,87.935,0.669565385
280,11772,Ignite The People (Like Obama) Instrumental     {6th Sense},6th Sense,Hip-Hop,0.1136114415,0.791040645,0.5844042449,0.1742029944,0.0491909891,0.3462894066,88.989,0.808026023
281,11773,05 Too Complex Instrumental     {6th Sense & The Kid Daytona}.mp3,6th Sense,Hip-Hop,0.0204951037,0.7702816327,0.3560508001,0.9303676516,0.1057774457,0.2999588308,93.922,0.316647427
282,11774,"Hippie Robot Instrumental     {6th Sense, Wildabeast, Jelani, Scheme}",6th Sense,Hip-Hop,0.0938260592,0.7244560093,0.5212560807,0.8485967571,0.1105210849,0.0506091043,95.078,0.7762690414
283,11775,We Don't Stop Instrumental     {6th Sense},6th Sense,Hip-Hop,0.6047705184,0.6948591035,0.8769741308,0.0017573248,0.3393097401,0.3892856732,82.72,0.2214397472
284,11776,"The Proposal Instrumental     {Jelani, 6th Sense, Wildabeast}",6th Sense,Hip-Hop,0.2045115978,0.8253887449,0.3563565156,0.925488011,0.1193360574,0.0529452254,91.95,0.71710548
285,11777,Never Change For The Fame Instrumental     {Wildabeast},6th Sense,Hip-Hop,0.5014065001,0.5292115838,0.5776031489,0.9286064243,0.1735612949,0.0288354343,83.993,0.0542793309
286,11778,...Both Nice Instrumental     {Both Nice},6th Sense,Hip-Hop,0.0126904048,0.6266432988,0.5245465127,0.6778770034,0.0832976605,0.0383129724,85.045,0.8354711235
287,11779,Entourage (Oh Yeah!) Instrumental     {6th Sense},6th Sense,Hip-Hop,0.0003354759,0.3794360684,0.6921411839,0.9210791459,0.3673353286,0.042437872,94.434,0.1343807826
288,11780,What Kinda Instrumental     {Both Nice},6th Sense,Hip-Hop,0.3372904317,0.6521536471,0.4192003799,0.8542783875,0.1471269372,0.1044450231,172.314,0.3773488656
289,11781,Love Lockdown Instrumental     {6th Sense},6th Sense,Hip-Hop,0.0340954068,0.688061054,0.1908368912,0.9688780124,0.1324509633,0.0404051156,101.954,0.3912852974
290,11782,Acapella,6th Sense,Hip-Hop,0.9728717871,0.4937998127,0.2045154773,9e-09,0.1289434792,0.9578685218,208.018,0.8053722939
291,11783,Hey Young World Instrumental     {6th Sense},6th Sense,Hip-Hop,0.0757897575,0.7743985243,0.5089757003,0.6715692336,0.083083753,0.0316096772,87.366,0.9467777858
292,11784,Do What It Do Instrumental     {6th Sense},6th Sense,Hip-Hop,0.1664776092,0.7589860072,0.4379285565,0.95576449,0.123180308,0.3579513507,75.4,0.8572689278
293,11785,AM Set Instrumental     {Both Nice},6th Sense,Hip-Hop,0.6838755744,0.7363006602,0.5997878852,0.8785739031,0.1096222577,0.3798219284,67.345,0.2234273183
294,11786,4AM Instrumental     {Wildabeast},6th Sense,Hip-Hop,0.0256042008,0.7712793688,0.506418114,0.0432570818,0.8432347605,0.0507797684,120.826,0.7545666094
295,11787,Release Instrumental     {Wildabeast},6th Sense,Hip-Hop,0.0030804879,0.8490297988,0.373470387,0.9509846476,0.1446849166,0.0696273998,117.378,0.3442933092
296,11788,"2-0-0-9 Instrumental     {The Kid Daytona, 6th Sense, Outasight, Harlem's Cash}",6th Sense,Hip-Hop,0.17323509,0.774702526,0.4530468049,0.8176347554,0.0910902491,0.0460783936,90.856,0.8107400378
297,11789,Ate Ten Instrumental     {Both Nice},6th Sense,Hip-Hop,0.0144333607,0.7621546879,0.5266420873,0.8436094557,0.1347135926,0.0695880017,93.924,0.5764930879
298,11790,Just Got Chopped (Crack) Instrumental     {Old Money},6th Sense,Hip-Hop,0.0001547641,0.6134048213,0.3498178743,0.7672376871,0.3259404819,0.2754406523,188.054,0.1883594143
299,11791,"The Cuchifritos Groove Instrumental     {Wildabeast, 6th Sense, Jelani}",6th Sense,Hip-Hop,0.0033175196,0.9150656074,0.3397552725,0.7493739653,0.3241296782,0.2160374908,90.601,0.5758589199
300,11792,I Won't Let You Fall Instrumental     {6th Sense},6th Sense,Hip-Hop,0.1408930456,0.667701296,0.2454640228,0.2424188333,0.3958957184,0.0437125449,91.113,0.4011729766
301,11793,What You Talkin Bout Instrumental     {Mekka Don},6th Sense,Hip-Hop,0.0701266003,0.8806629481,0.9038414828,0.010696943,0.0748779446,0.5335959675,156.032,0.817792708
302,11794,Give A What Instrumental     {6th Sense},6th Sense,Hip-Hop,0.0159432541,0.6883215092,0.4508592842,0.0034817208,0.3905359757,0.0647442737,91.638,0.3533990076
303,11795,Stakes Is High Instrumental     {U-N-I},6th Sense,Hip-Hop,0.138246,0.7475243371,0.4277466804,0.9031722241,0.1130151305,0.0353389176,90.184,0.7644878469
304,11803,D'Evils 2008,Talib Kweli,Hip-Hop,0.106790088,0.5713793714,0.530494416,3.1e-09,0.0989415158,0.2638240171,88.821,0.5798632213
305,11818,Future Music,It's Notherground Music!!,Hip-Hop,0.0991818732,0.3807162934,0.5782167729,7.9599e-06,0.3594382054,0.1237931093,90.967,0.7308414582
306,11839,Belief feat. John Mayer,6th Sense &amp; Mick Boogie,Hip-Hop,0.6163782487,0.7316733245,0.6064072839,0.6912116317,0.3420264165,0.0473296526,101.35,0.8820746952
